Ind,ProjectID,SWE,AFP,EI,EO,EQ,ILF,EIF,NPDR,IS_Banking,IS_Communication,IS_Construction,IS_Electronics & Computers,IS_Financial,IS_Government,IS_Insurance,IS_Manufacturing,IS_Medical & Health Care,IS_Mining,IS_Professional Services,IS_Service Industry,IS_Utilities,IS_Wholesale & Retail,RS_M1,RS_M2,RS_S
52,0.26430946176655584,0.2853399531099159,0.30105263157894735,0.3837837837837838,0.21656050955414013,0.11764705882352941,0.3846153846153846,0.20408163265306117,0.1721739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
157,0.8265342798095068,0.12260377878913253,0.2336842105263158,0.16216216216216217,0.08917197452229299,0.125,0.48251748251748244,0.04081632653061225,0.13217391304347825,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
61,0.3184472998472459,0.19969659357330027,0.471578947368421,0.49729729729729727,0.08917197452229299,0.3088235294117647,0.47552447552447547,0.6122448979591836,0.09043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
123,0.6937730254290593,0.5396497034891738,0.4821052631578947,0.32432432432432434,0.4968152866242038,0.2647058823529412,0.3706293706293706,0.1020408163265306,0.2556521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
26,0.1143409111330757,0.06495655771617709,0.1136842105263158,0.12432432432432433,0.18471337579617836,0.1323529411764706,0.03496503496503496,0.3061224489795918,0.12000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
122,0.6897295354479289,0.06123293338849814,0.15789473684210523,0.043243243243243246,0.09554140127388537,0.44117647058823534,0.07692307692307691,0.20408163265306117,0.09217391304347827,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
81,0.4597897385209812,0.49551785960557165,0.3873684210526316,0.10270270270270271,0.24203821656050956,0.6470588235294117,0.3006993006993007,0.6530612244897959,0.24695652173913046,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
137,0.7615688741126785,0.3196800441318439,0.3621052631578947,0.35135135135135137,0.5859872611464969,0.15441176470588233,0.17482517482517484,0.3061224489795918,0.16347826086956524,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
105,0.5994249258693503,0.7545166183974625,0.1494736842105263,0.05945945945945946,0.12738853503184716,0.4926470588235294,0.0,0.18367346938775508,0.6834782608695653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
71,0.3676880222841225,0.09474555233760862,0.2884210526315789,0.31891891891891894,0.21656050955414013,0.0,0.5174825174825175,0.510204081632653,0.06260869565217392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
114,0.6567077006020308,0.6146738380912977,0.43157894736842106,0.3567567567567568,0.2738853503184714,0.14705882352941177,0.34265734265734266,0.8163265306122448,0.30782608695652175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
91,0.4872405427262108,0.8714660046890084,0.4168421052631579,0.2864864864864865,0.01910828025477708,0.625,0.3356643356643356,0.9183673469387755,0.4052173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
162,0.8667445412885255,0.058474693145773,0.16631578947368422,0.12432432432432433,0.2738853503184714,0.27941176470588236,0.07692307692307691,0.0,0.08869565217391305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
121,0.6876179351244496,0.3591228796028134,0.25263157894736843,0.010810810810810811,0.4840764331210191,0.04411764705882353,0.4685314685314685,0.1020408163265306,0.25043478260869567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49,0.25163985982568066,0.32974762101779065,0.7094736842105263,0.4810810810810811,0.7579617834394905,0.9926470588235293,0.02797202797202797,0.5306122448979591,0.09217391304347827,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
154,0.8118878605445232,0.09074610398565716,0.16,0.15675675675675677,0.2993630573248408,0.04411764705882353,0.17482517482517484,0.1020408163265306,0.12000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46,0.234567346572019,0.28864984140118605,0.1831578947368421,0.1945945945945946,0.03184713375796179,0.22058823529411764,0.2727272727272727,0.1020408163265306,0.33043478260869563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,0.09816695120855418,0.7272100399944836,0.7073684210526315,1.0000000000000002,0.03184713375796179,0.7058823529411764,0.5664335664335665,0.1020408163265306,0.21391304347826087,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
145,0.7946805642914907,0.019997241759757284,0.38315789473684203,0.11351351351351352,0.5095541401273885,0.022058823529411763,0.3706293706293706,0.8979591836734693,0.020869565217391306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
101,0.5681552700152754,0.13225761963867053,0.37473684210526315,0.2756756756756757,0.30573248407643316,0.6102941176470588,0.22377622377622375,0.0,0.07304347826086956,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,0.013882648935214292,0.04675217211419114,0.3242105263157895,0.21081081081081082,0.5414012738853503,0.09558823529411764,0.3356643356643356,0.1020408163265306,0.036521739130434785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
42,0.20172522239194896,0.6596331540477176,0.3347368421052631,0.2702702702702703,0.10191082802547773,0.6470588235294117,0.14685314685314682,0.40816326530612246,0.3652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
76,0.4177374427172253,0.20190318576748034,0.09052631578947365,0.0972972972972973,0.07643312101910828,0.11029411764705882,0.02797202797202797,0.6122448979591836,0.26782608695652177,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,0.18613532213136846,0.0700593021652186,0.002105263157894721,0.17297297297297298,0.0,0.11764705882352941,0.07692307692307691,0.0,0.16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
96,0.5506784077635007,0.49220797131430155,0.22315789473684208,0.2594594594594595,0.0,0.3088235294117647,0.24475524475524474,0.1020408163265306,0.4295652173913044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
32,0.14489172432383862,0.2766514963453317,0.4905263157894736,0.6108108108108108,0.025477707006369435,0.411764705882353,1.0,0.510204081632653,0.08521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
130,0.722661514960913,0.03420217900979175,0.43999999999999995,0.23243243243243245,0.6560509554140128,0.35294117647058826,0.34265734265734266,0.04081632653061225,0.01739130434782609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
125,0.6980411537424747,0.013101641152944418,0.39578947368421047,0.31891891891891894,0.5286624203821656,0.4632352941176471,0.048951048951048945,0.24489795918367346,0.012173913043478264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,0.11204960014376858,0.8838780857812716,0.13894736842105262,0.15675675675675677,0.22929936305732485,0.022058823529411763,0.03496503496503496,0.5918367346938775,0.8886956521739131,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
39,0.170230928205589,0.18121638394704181,0.13894736842105262,0.15135135135135136,0.20382165605095542,0.1764705882352941,0.02797202797202797,0.2857142857142857,0.2173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
110,0.6240902147542458,0.3013377465177217,0.17473684210526316,0.08648648648648649,0.3694267515923567,0.08823529411764705,0.1258741258741259,0.3061224489795918,0.3043478260869565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
95,0.5336508221762961,0.24824162184526272,0.6378947368421052,0.7891891891891893,0.12738853503184716,0.3970588235294118,0.7622377622377623,0.20408163265306117,0.07652173913043478,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20,0.08666546859556118,0.16039167011446698,0.18105263157894738,0.2756756756756757,0.17197452229299365,0.04411764705882353,0.1258741258741259,0.3061224489795918,0.1617391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,0.18591068379908343,0.19555923320921254,0.16421052631578945,0.1837837837837838,0.0,0.3970588235294118,0.14685314685314682,0.1020408163265306,0.19304347826086957,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,0.031000089855332924,0.6466694249069094,0.18526315789473682,0.10810810810810811,0.21019108280254778,0.2573529411764706,0.13986013986013984,0.32653061224489793,0.7130434782608694,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
166,0.9005301464641926,0.209764170459247,0.25473684210526315,0.043243243243243246,0.03184713375796179,0.2426470588235294,0.4685314685314685,0.5714285714285714,0.18956521739130436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,0.09106837990834754,0.012136257067990625,0.47578947368421043,0.31351351351351353,0.49044585987261147,0.15441176470588233,0.5664335664335665,0.510204081632653,0.0052173913043478334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
65,0.33965315841495186,0.7120397186594953,0.2673684210526316,0.1837837837837838,0.19745222929936307,0.11029411764705882,0.2937062937062937,0.836734693877551,0.45913043478260873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,0.12781921107017696,0.19845538546407393,0.5199999999999999,0.3837837837837838,0.5987261146496816,0.588235294117647,0.19580419580419578,0.20408163265306117,0.08521739130434783,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173,0.9513433372270643,0.32561026065370297,0.22736842105263158,0.21621621621621623,0.07643312101910828,0.29411764705882354,0.19580419580419578,0.20408163265306117,0.31478260869565217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,0.17721693559509033,0.2063157894736842,0.22162162162162163,0.46496815286624205,0.11764705882352941,0.02797202797202797,0.0,0.19478260869565217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
142,0.7845269116722078,0.7680319955868156,0.4926315789473684,0.1837837837837838,0.24203821656050956,0.34558823529411764,0.7482517482517483,0.8979591836734693,0.31304347826086953,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
113,0.6523047892892444,0.7630671631499104,0.6442105263157895,0.2810810810810811,0.9363057324840764,0.6102941176470588,0.3846153846153846,0.1020408163265306,0.24521739130434783,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69,0.36175757031179795,0.1372224520755758,0.7157894736842104,0.8972972972972975,0.19745222929936307,0.375,0.6923076923076923,0.04081632653061225,0.052173913043478265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,0.13271632671399042,0.3559509033236795,0.8589473684210526,0.8756756756756758,0.5414012738853503,0.1764705882352941,0.9090909090909092,0.40816326530612246,0.11304347826086958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
89,0.4712912211339743,0.34919321472900294,0.3894736842105263,0.15675675675675677,0.42038216560509556,0.22058823529411764,0.4965034965034965,0.3061224489795918,0.1826086956521739,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
148,0.797286368945997,0.2683767756171563,0.23999999999999996,0.12432432432432433,0.29299363057324845,0.09558823529411764,0.4405594405594406,0.1020408163265306,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
120,0.6816874831521251,0.04578678802923736,0.2673684210526316,0.14054054054054055,0.2547770700636943,0.6102941176470588,0.048951048951048945,0.14285714285714285,0.052173913043478265,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
112,0.6509569592955342,0.39153220245483383,0.4442105263157894,0.34054054054054056,0.4140127388535032,0.5808823529411764,0.17482517482517484,0.3061224489795918,0.1756521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
147,0.7963878156168569,0.0038615363398152025,0.10526315789473681,0.24324324324324326,0.038216560509554146,0.022058823529411763,0.07692307692307691,0.7142857142857142,0.04347826086956523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
37,0.16892802587833583,0.08081643911184666,0.1557894736842105,0.2864864864864865,0.13375796178343952,0.09558823529411764,0.18181818181818182,0.1020408163265306,0.09565217391304348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
135,0.7512355108275677,0.8033374706936975,0.2294736842105263,0.12432432432432433,0.03184713375796179,0.34558823529411764,0.15384615384615385,0.1020408163265306,0.7530434782608697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
129,0.7190673016443525,0.692594124948283,0.4989473684210526,0.3567567567567568,0.3184713375796179,0.47794117647058826,0.4685314685314685,0.510204081632653,0.2782608695652174,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
